sale_id,date,count_pizza,count_drink,price,user_id
1000489,2022-02-04 12:09:41,1,0,840,103e2f
1000490,2022-02-04 12:09:45,1,0,660,90addb
1000491,2022-02-04 12:09:53,3,1,2220,e2a2a3
1000492,2022-02-04 12:09:54,1,0,720,32e3de
1000493,2022-02-04 12:10:03,1,1,780,00333f
1000494,2022-02-04 12:10:13,1,0,660,c4a820
1000495,2022-02-04 12:10:39,4,0,2580,1db9f5
1000496,2022-02-04 12:10:57,1,0,780,93c101
1000497,2022-02-04 12:11:00,1,1,810,339124
1000498,2022-02-04 12:11:01,2,0,1620,3ec2c9
1000499,2022-02-04 12:11:05,1,0,780,c61609
1000500,2022-02-04 12:11:07,1,0,540,c4b29e
1000501,2022-02-04 12:11:08,1,1,660,c4030a
1000502,2022-02-04 12:11:11,2,0,1320,a6f03f
1000503,2022-02-04 12:11:14,1,0,720,cd84a9
1000504,2022-02-04 12:11:16,1,0,780,c4c4a6
1000505,2022-02-04 12:11:22,2,0,1380,839c7d
1000506,2022-02-04 12:11:26,1,1,810,e80733
1000507,2022-02-04 12:11:44,1,0,600,40e7f3
1000508,2022-02-04 12:11:44,3,2,2370,1720af
1000509,2022-02-04 12:11:51,2,0,1380,3551b9
1000510,2022-02-04 12:12:04,1,0,720,5395a9
1000511,2022-02-04 12:12:11,1,0,720,f78c08
1000512,2022-02-04 12:12:17,1,1,810,cb0809
1000513,2022-02-04 12:12:17,1,0,780,ff0995
1000514,2022-02-04 12:12:18,1,0,720,756292
1000515,2022-02-04 12:12:31,1,0,660,900542
1000516,2022-02-04 12:12:36,1,0,780,a68650
1000517,2022-02-04 12:12:39,1,0,840,bf04ec
1000518,2022-02-04 12:12:43,1,0,600,3c446f
1000519,2022-02-04 12:12:45,2,0,1380,567829
1000520,2022-02-04 12:13:03,4,2,2970,a02134
1000521,2022-02-04 12:13:05,4,1,3210,a2cd32
1000522,2022-02-04 12:13:59,3,0,2340,2b1e52
1000523,2022-02-04 12:14:05,1,1,690,0cf497
1000524,2022-02-04 12:14:14,2,1,1410,4058fd
1000525,2022-02-04 12:14:24,2,0,1440,a9e7a2
1000526,2022-02-04 12:14:26,1,1,840,88b1ca
1000527,2022-02-04 12:14:29,3,1,2160,e432db
1000528,2022-02-04 12:15:29,3,0,2100,65a768
1000529,2022-02-04 12:15:31,1,0,720,e298d2
1000530,2022-02-04 12:15:35,5,1,3390,d8e06f
1000531,2022-02-04 12:16:12,1,0,540,4dc2eb
1000532,2022-02-04 12:16:18,2,0,1380,257892
1000533,2022-02-04 12:16:28,1,0,840,7734fc
1000534,2022-02-04 12:16:32,1,0,720,f0aac3
1000535,2022-02-04 12:16:37,3,1,2130,4b7779
1000536,2022-02-04 12:16:38,1,0,720,3cc405
1000537,2022-02-04 12:16:42,3,0,2160,653ce8
1000538,2022-02-04 12:16:44,1,0,600,bf2cc7
1000539,2022-02-04 12:16:44,1,0,540,104416
1000540,2022-02-04 12:16:46,1,1,930,cc64fe
1000541,2022-02-04 12:17:04,1,0,840,e9a834
1000542,2022-02-04 12:17:10,1,1,660,857d2f
1000543,2022-02-04 12:17:11,6,4,4470,d7bcbc
1000544,2022-02-04 12:17:18,3,0,1860,cc84af
1000545,2022-02-04 12:17:27,1,0,600,90c9bc
1000546,2022-02-04 12:17:36,2,1,1320,707b99
1000547,2022-02-04 12:17:42,2,1,1530,9fdadd
1000548,2022-02-04 12:17:48,1,0,600,ac0706
1000549,2022-02-04 12:17:52,4,3,3000,bdcea5
1000550,2022-02-04 12:18:31,3,1,2460,4cfe34
1000551,2022-02-04 12:18:33,1,1,840,2d6f5b
1000552,2022-02-04 12:18:36,3,1,2160,781784
1000553,2022-02-04 12:18:36,1,0,780,d2ba1b
1000554,2022-02-04 12:18:40,1,0,600,a41e0a
1000555,2022-02-04 12:19:11,2,0,1500,baa6a0
1000556,2022-02-04 12:19:15,1,0,600,41f302
1000557,2022-02-04 12:19:21,2,1,1620,28bf97
1000558,2022-02-04 12:19:24,2,0,1680,3e1278
1000559,2022-02-04 12:19:39,5,1,3540,22e035
1000560,2022-02-04 12:19:43,1,0,660,94b4ac
1000561,2022-02-04 12:19:57,2,0,1140,495630
1000562,2022-02-04 12:20:05,2,1,1740,a4f5a5
1000563,2022-02-04 12:20:19,4,0,2940,5c975e
1000564,2022-02-04 12:20:33,3,0,2340,d99de8
1000565,2022-02-04 12:20:33,1,0,660,87bf80
1000566,2022-02-04 12:20:36,3,1,2070,a32d49
1000567,2022-02-04 12:20:40,2,0,1380,066ef6
1000568,2022-02-04 12:20:44,4,0,2820,8d0ecf
1000569,2022-02-04 12:20:48,2,0,1500,5fee01
1000570,2022-02-04 12:21:05,1,0,600,584a6a
1000571,2022-02-04 12:21:07,1,1,810,1e1a7f
1000572,2022-02-04 12:21:14,3,2,2250,2ac226
1000573,2022-02-04 12:21:23,2,0,1440,a4db97
1000574,2022-02-04 12:21:32,2,0,1680,2bb072
1000575,2022-02-04 12:21:36,1,0,780,a18e75
1000576,2022-02-04 12:21:43,1,0,780,807c8d
1000577,2022-02-04 12:21:47,1,1,870,76920e
1000578,2022-02-04 12:21:49,1,0,600,c19677
1000579,2022-02-04 12:21:57,1,0,780,4b0609
1000580,2022-02-04 12:21:57,1,0,540,434f09
1000581,2022-02-04 12:22:23,1,0,720,7423b0
1000582,2022-02-04 12:22:26,2,0,1620,c93acd
1000583,2022-02-04 12:22:41,1,0,780,fc5b10
1000584,2022-02-04 12:22:53,1,0,660,32b0e6
1000585,2022-02-04 12:22:53,3,0,2220,60170f
1000586,2022-02-04 12:23:15,3,2,2220,23b772
1000587,2022-02-04 12:23:18,1,1,810,419e5e
1000588,2022-02-04 12:23:22,1,0,660,0fc08b
1000589,2022-02-04 12:23:29,1,1,750,8827b3
1000590,2022-02-04 12:23:30,2,0,1140,e9a3f9
1000591,2022-02-04 12:23:34,1,1,720,1e10f7
1000592,2022-02-04 12:23:44,1,0,660,db4cc4
1000593,2022-02-04 12:23:52,1,0,600,a1e7eb
1000594,2022-02-04 12:24:02,1,1,690,9108e1
1000595,2022-02-04 12:24:15,1,1,870,f53d97
1000596,2022-02-04 12:24:20,1,0,720,f3c835
1000597,2022-02-04 12:24:21,1,0,540,3e4646
1000598,2022-02-04 12:24:27,2,0,1620,9cd229
1000599,2022-02-04 12:24:42,1,1,660,7f0a50
1000600,2022-02-04 12:24:48,4,1,2580,f5dd99
1000601,2022-02-04 12:24:52,1,1,900,83f79e
1000602,2022-02-04 12:24:57,2,0,1260,0f656c
1000603,2022-02-04 12:25:17,1,0,540,cd62b1
1000604,2022-02-04 12:25:21,1,0,540,120e4b
1000605,2022-02-04 12:25:22,1,0,660,19d850
1000606,2022-02-04 12:25:34,4,1,3240,0516fd
1000607,2022-02-04 12:25:36,3,2,2010,72cdcf
1000608,2022-02-04 12:25:52,2,0,1500,21c4cc
1000609,2022-02-04 12:25:59,2,1,1170,e0ef0f
1000610,2022-02-04 12:26:07,5,1,3480,01e51f
1000611,2022-02-04 12:26:23,4,0,2820,3f7fa7
1000612,2022-02-04 12:26:34,1,1,810,c0b34b
1000613,2022-02-04 12:26:45,2,2,1350,fbbf66
1000614,2022-02-04 12:26:57,1,1,870,c061c7
1000615,2022-02-04 12:26:58,1,0,840,419709
1000616,2022-02-04 12:27:10,5,2,3360,6a4174
1000617,2022-02-04 12:27:15,2,0,1560,39655d
1000618,2022-02-04 12:27:17,2,0,1320,8f5168
1000619,2022-02-04 12:27:18,1,1,870,097509
1000620,2022-02-04 12:27:58,2,0,1440,0e2972
1000621,2022-02-04 12:28:01,1,0,840,e79a01
1000622,2022-02-04 12:28:09,1,1,870,52c57c
1000623,2022-02-04 12:28:14,2,0,1260,111372
1000624,2022-02-04 12:28:28,2,0,1380,c3007c
1000625,2022-02-04 12:28:41,2,2,1650,bfd5a3
1000626,2022-02-04 12:28:50,1,0,840,20cd4f
1000627,2022-02-04 12:29:02,1,0,720,87a54b
1000628,2022-02-04 12:29:02,4,1,3060,3a31fb
1000629,2022-02-04 12:29:03,1,0,840,0d6250
1000630,2022-02-04 12:29:04,1,0,840,c8e403
1000631,2022-02-04 12:29:07,1,1,930,74d87b
1000632,2022-02-04 12:29:14,1,0,780,c2c834
1000633,2022-02-04 12:29:35,3,1,1800,390fb6
1000634,2022-02-04 12:29:53,1,0,720,aafad5
1000635,2022-02-04 12:29:57,1,0,660,263d69
1000636,2022-02-04 12:30:05,1,0,840,4d88e3
1000637,2022-02-04 12:30:06,3,1,2220,10d495
1000638,2022-02-04 12:30:20,1,0,840,a0e282
1000639,2022-02-04 12:30:39,4,0,3180,8f1cf6
1000640,2022-02-04 12:30:42,2,0,1560,c69268
1000641,2022-02-04 12:31:02,2,1,1380,497254
1000642,2022-02-04 12:31:14,1,0,720,05d7db
1000643,2022-02-04 12:31:29,1,1,780,ae8cdc
1000644,2022-02-04 12:31:30,1,0,720,6eea23
1000645,2022-02-04 12:31:38,1,0,540,81c788
1000646,2022-02-04 12:31:56,2,0,1620,8b8b3c
1000647,2022-02-04 12:32:05,1,0,660,db096a
1000648,2022-02-04 12:32:11,1,0,720,b82821
1000649,2022-02-04 12:32:13,1,1,840,4f5e5b
1000650,2022-02-04 12:32:15,1,0,780,66bc6f
1000651,2022-02-04 12:32:34,3,0,2160,be0828
1000652,2022-02-04 12:32:54,2,1,1620,35f810
1000653,2022-02-04 12:32:57,1,0,600,5b6d94
1000654,2022-02-04 12:32:59,1,0,600,10c497
1000655,2022-02-04 12:33:00,1,0,780,bcbad6
1000656,2022-02-04 12:33:05,1,0,540,5fa04f
1000657,2022-02-04 12:33:05,1,0,720,ad35f6
1000658,2022-02-04 12:33:08,1,0,660,636b98
1000659,2022-02-04 12:33:10,1,0,720,834460
1000660,2022-02-04 12:33:14,3,2,1980,251a0c
1000661,2022-02-04 12:33:21,1,1,840,edb90b
1000662,2022-02-04 12:33:33,1,0,780,11e05a
1000663,2022-02-04 12:33:38,1,0,840,44d66d
1000664,2022-02-04 12:33:43,1,0,780,8013bd
1000665,2022-02-04 12:33:44,1,1,870,1133b5
1000666,2022-02-04 12:33:53,1,0,540,ca0f2e
1000667,2022-02-04 12:34:10,1,0,540,1ec928
1000668,2022-02-04 12:34:28,3,1,2160,59e27a
1000669,2022-02-04 12:34:34,1,0,840,f655de
1000670,2022-02-04 12:34:41,2,0,1260,bd6f18
1000671,2022-02-04 12:34:49,1,0,720,cc7674
1000672,2022-02-04 12:35:30,1,1,780,c79e91
1000673,2022-02-04 12:35:33,1,0,540,e1ed1c
1000674,2022-02-04 12:35:36,1,0,540,f52da2
1000675,2022-02-04 12:35:39,3,1,2520,305190
1000676,2022-02-04 12:35:41,3,2,2310,d54f7e
1000677,2022-02-04 12:36:06,1,1,930,e6cbac
1000678,2022-02-04 12:36:18,2,0,1260,a0f2ba
1000679,2022-02-04 12:36:28,1,0,660,ad1610
1000680,2022-02-04 12:36:41,1,0,780,859ac6
1000681,2022-02-04 12:36:42,1,0,780,88885f
1000682,2022-02-04 12:36:46,2,0,1320,7bdb40
1000683,2022-02-04 12:36:53,6,1,4590,211202
1000684,2022-02-04 12:36:55,1,0,720,66ed18
1000685,2022-02-04 12:37:13,1,0,720,9d7ed6
1000686,2022-02-04 12:38:07,1,0,660,ae0553
1000687,2022-02-04 12:38:15,4,0,2640,26004e
1000688,2022-02-04 12:38:16,1,0,780,a7703c
1000689,2022-02-04 12:38:18,1,0,540,7bad34
1000690,2022-02-04 12:38:19,1,0,540,b92492
1000691,2022-02-04 12:38:34,3,0,2160,55d1ff
1000692,2022-02-04 12:38:49,2,0,1260,5cec36
1000693,2022-02-04 12:39:01,3,0,2280,f92d47
1000694,2022-02-04 12:39:16,1,0,840,eed783
1000695,2022-02-04 12:39:28,1,0,720,ca3aff
1000696,2022-02-04 12:39:42,1,0,720,e4786e
1000697,2022-02-04 12:39:55,2,0,1380,b1fa2d
1000698,2022-02-04 12:39:58,1,1,870,876b95
1000699,2022-02-04 12:40:12,1,0,600,825edb
1000700,2022-02-04 12:40:13,2,2,1590,c2ffb8
1000701,2022-02-04 12:40:18,3,0,2040,410c4e
1000702,2022-02-04 12:40:24,1,0,780,b85f20
1000703,2022-02-04 12:40:30,1,0,540,339f22
1000704,2022-02-04 12:40:35,1,0,540,c4feca
1000705,2022-02-04 12:40:50,1,1,870,7b4ccd
1000706,2022-02-04 12:41:17,1,0,840,c4b350
1000707,2022-02-04 12:41:22,1,0,600,c36f2c
1000708,2022-02-04 12:41:31,2,0,1560,62d3d5
1000709,2022-02-04 12:41:38,2,2,1650,a5539e
1000710,2022-02-04 12:41:43,1,0,720,548d95
1000711,2022-02-04 12:41:51,1,0,600,6c71bc
1000712,2022-02-04 12:42:10,2,0,1320,93efe9
1000713,2022-02-04 12:42:18,1,0,780,958201
1000714,2022-02-04 12:42:21,2,0,1440,5762a6
1000715,2022-02-04 12:42:22,1,0,840,9eea00
1000716,2022-02-04 12:42:27,1,0,780,1a5def
1000717,2022-02-04 12:42:32,2,0,1440,972172
1000718,2022-02-04 12:42:48,1,0,720,f373c1
1000719,2022-02-04 12:43:11,1,0,600,0dc449
1000720,2022-02-04 12:43:17,1,0,840,cdc708
1000721,2022-02-04 12:43:25,1,0,840,7e35bd
1000722,2022-02-04 12:43:40,1,0,720,0e3c08
1000723,2022-02-04 12:43:56,7,2,5130,5e8ce0
1000724,2022-02-04 12:43:58,1,0,720,725cef
1000725,2022-02-04 12:44:00,2,1,1740,8a21a7
1000726,2022-02-04 12:44:09,1,0,780,e028d6
1000727,2022-02-04 12:44:12,1,0,600,08fe93
1000728,2022-02-04 12:44:13,1,0,720,9f0d85
1000729,2022-02-04 12:44:14,1,0,540,1e6c68
1000730,2022-02-04 12:44:19,1,0,720,1d17bc
1000731,2022-02-04 12:44:24,6,3,4260,15919e
1000732,2022-02-04 12:44:37,2,1,1320,2634e9
1000733,2022-02-04 12:44:44,1,0,660,bb489b
1000734,2022-02-04 12:44:44,1,0,780,a8cb8b
1000735,2022-02-04 12:44:57,1,1,750,a3cb6b
1000736,2022-02-04 12:44:59,2,1,1230,eae8f9
1000737,2022-02-04 12:44:59,1,0,600,7aad97
1000738,2022-02-04 12:45:07,2,0,1200,26478b
1000739,2022-02-04 12:45:17,1,0,720,c8893d
1000740,2022-02-04 12:45:20,2,2,1710,0a3305
1000741,2022-02-04 12:45:24,2,0,1380,822bba
1000742,2022-02-04 12:45:25,1,0,780,3ec721
1000743,2022-02-04 12:45:39,1,0,840,226d5e
1000744,2022-02-04 12:45:53,2,0,1380,e95d8c
1000745,2022-02-04 12:45:54,1,0,720,cbf02e
1000746,2022-02-04 12:46:05,1,0,720,abaee2
1000747,2022-02-04 12:46:18,1,0,540,233abe
1000748,2022-02-04 12:46:19,1,0,780,388049
1000749,2022-02-04 12:46:20,1,0,780,37ced2
1000750,2022-02-04 12:46:32,1,1,690,471d2e
1000751,2022-02-04 12:46:54,1,0,540,97067c
1000752,2022-02-04 12:47:29,1,0,540,590dbc
1000753,2022-02-04 12:47:30,4,1,3270,d738e1
1000754,2022-02-04 12:47:35,3,1,2070,166f11
1000755,2022-02-04 12:47:42,1,0,840,060506
1000756,2022-02-04 12:47:43,3,1,2190,fce565
1000757,2022-02-04 12:47:52,2,0,1080,91a54a
1000758,2022-02-04 12:47:56,1,0,540,78142d
1000759,2022-02-04 12:47:56,1,0,720,3b4902
1000760,2022-02-04 12:48:04,1,0,780,27648a
1000761,2022-02-04 12:48:22,1,0,780,3ad84c
1000762,2022-02-04 12:48:24,2,1,1380,db6276
1000763,2022-02-04 12:48:25,3,1,2280,975a35
1000764,2022-02-04 12:48:51,1,0,600,c04a5d
1000765,2022-02-04 12:48:56,2,1,1500,982e4e
1000766,2022-02-04 12:49:19,1,0,780,cc9fa7
1000767,2022-02-04 12:49:41,1,0,540,fe2eda
1000768,2022-02-04 12:49:41,1,1,600,552a1e
1000769,2022-02-04 12:49:43,5,1,3660,74da72
1000770,2022-02-04 12:49:44,1,0,840,875d45
1000771,2022-02-04 12:49:47,1,0,780,26617f
1000772,2022-02-04 12:49:57,2,0,1380,45b0cd
1000773,2022-02-04 12:50:03,1,0,600,644937
1000774,2022-02-04 12:50:16,2,0,1320,a4cb99
1000775,2022-02-04 12:50:28,3,1,2220,a5da94
1000776,2022-02-04 12:50:35,2,0,1380,b4c935
1000777,2022-02-04 12:50:50,1,0,780,7f70fc
1000778,2022-02-04 12:50:51,3,1,2220,2a2686
1000779,2022-02-04 12:50:54,1,0,660,283b4b
1000780,2022-02-04 12:51:01,4,2,2880,c38d79
1000781,2022-02-04 12:51:01,2,1,1560,8e0964
1000782,2022-02-04 12:51:15,2,0,1380,caa9c2
1000783,2022-02-04 12:51:16,2,1,1560,7e972d
1000784,2022-02-04 12:51:22,1,0,840,facecd
1000785,2022-02-04 12:51:26,2,2,1440,17dbaa
1000786,2022-02-04 12:52:01,2,0,1140,670955
1000787,2022-02-04 12:52:02,2,0,1140,06c206
1000788,2022-02-04 12:52:06,1,1,840,1287d2
1000789,2022-02-04 12:52:11,1,0,540,4ef7f8
1000790,2022-02-04 12:52:11,4,1,2880,cefd8f
1000791,2022-02-04 12:52:15,1,1,780,81f806
1000792,2022-02-04 12:52:17,1,0,780,74805e
1000793,2022-02-04 12:52:25,2,0,1440,d2de7a
1000794,2022-02-04 12:52:28,1,0,720,5290c3
1000795,2022-02-04 12:52:38,1,1,780,d3385e
1000796,2022-02-04 12:52:38,2,1,1170,62fd66
1000797,2022-02-04 12:52:41,1,0,720,8e9117
1000798,2022-02-04 12:52:51,1,1,870,589616
1000799,2022-02-04 12:52:52,1,0,840,8dbd2c
1000800,2022-02-04 12:52:53,3,0,2160,cad41a
1000801,2022-02-04 12:53:04,3,0,1980,37d14d
1000802,2022-02-04 12:53:22,2,0,1260,fcf48b
1000803,2022-02-04 12:53:40,1,0,840,54a965
1000804,2022-02-04 12:53:43,1,1,930,1cb1a6
1000805,2022-02-04 12:54:02,4,0,2520,c1a7b5
1000806,2022-02-04 12:54:04,1,0,840,4861d2
1000807,2022-02-04 12:54:12,1,0,600,df57ab
1000808,2022-02-04 12:54:35,1,0,600,2b3fd6
1000809,2022-02-04 12:54:38,2,1,1650,888dcc
1000810,2022-02-04 12:54:40,1,0,780,45ec02
1000811,2022-02-04 12:54:57,2,1,1380,6e7787
1000812,2022-02-04 12:54:58,1,0,840,f747fd
1000813,2022-02-04 12:54:59,2,0,1440,010b50
1000814,2022-02-04 12:55:07,1,0,840,53e934
1000815,2022-02-04 12:55:42,1,0,840,8a0837
1000816,2022-02-04 12:56:05,1,1,690,0dc515
1000817,2022-02-04 12:56:10,1,0,660,85727d
1000818,2022-02-04 12:56:15,2,0,1320,007ab1
1000819,2022-02-04 12:56:16,1,1,660,274522
1000820,2022-02-04 12:56:36,4,2,3000,8f26c3
1000821,2022-02-04 12:57:11,1,0,780,13e6f3
1000822,2022-02-04 12:57:38,1,0,780,0423af
1000823,2022-02-04 12:57:45,1,0,840,e192d7
1000824,2022-02-04 12:58:20,2,0,1560,6e5342
1000825,2022-02-04 12:58:21,2,0,1560,26a19d
1000826,2022-02-04 12:58:35,2,1,1620,a2a1b9
1000827,2022-02-04 12:58:37,1,1,780,e0bb2b
1000828,2022-02-04 12:58:51,1,0,720,b2eb1f
1000829,2022-02-04 12:58:55,1,0,840,72b133
1000830,2022-02-04 12:59:12,2,0,1620,6633b0
1000831,2022-02-04 12:59:46,1,0,600,cd0925
1000832,2022-02-04 12:59:59,1,0,840,52ddd0
1000833,2022-02-04 13:00:13,1,0,600,cced4d
1000834,2022-02-04 13:00:15,1,0,780,ec69b2
1000835,2022-02-04 13:00:22,1,1,810,ed42ff
1000836,2022-02-04 13:00:58,2,0,1440,572295
1000837,2022-02-04 13:01:02,5,0,2940,c09cbf
1000838,2022-02-04 13:01:07,1,0,660,27f885
1000839,2022-02-04 13:01:13,1,0,720,84b7f2
1000840,2022-02-04 13:01:22,1,0,720,78be80
1000841,2022-02-04 13:01:33,1,0,660,13318d
1000842,2022-02-04 13:01:34,1,0,540,283516
1000843,2022-02-04 13:01:40,2,0,1260,389e6a
1000844,2022-02-04 13:01:41,1,0,600,26cd82
1000845,2022-02-04 13:01:46,4,0,2940,fb1bb7
1000846,2022-02-04 13:01:50,1,0,780,b2ecef
1000847,2022-02-04 13:02:14,2,0,1380,6a5d60
1000848,2022-02-04 13:02:17,1,0,660,9dba1a
1000849,2022-02-04 13:02:23,4,1,3390,4e1f32
1000850,2022-02-04 13:02:26,1,0,600,69ad34
1000851,2022-02-04 13:02:30,2,1,1500,447760
1000852,2022-02-04 13:02:39,1,0,840,75210a
1000853,2022-02-04 13:02:39,1,0,840,bd9296
1000854,2022-02-04 13:03:13,1,1,840,a4f0bb
1000855,2022-02-04 13:03:24,1,1,840,85df8c
1000856,2022-02-04 13:03:33,1,0,660,e5580e
1000857,2022-02-04 13:03:47,1,1,630,47558b
1000858,2022-02-04 13:04:01,4,2,2670,469afb
1000859,2022-02-04 13:04:25,1,0,540,830cad
1000860,2022-02-04 13:04:28,2,0,1200,7c5fa1
1000861,2022-02-04 13:04:44,1,0,840,eeb16a
1000862,2022-02-04 13:05:05,2,0,1500,644c38
1000863,2022-02-04 13:05:05,1,1,810,8e4ffb
1000864,2022-02-04 13:05:12,1,0,720,c000a0
1000865,2022-02-04 13:05:22,1,0,660,810659
1000866,2022-02-04 13:05:27,1,0,780,f6dca9
1000867,2022-02-04 13:05:36,1,0,780,966e24
1000868,2022-02-04 13:05:38,1,0,780,a69f57
1000869,2022-02-04 13:05:44,1,0,600,de4e47
1000870,2022-02-04 13:05:46,1,0,660,c4d6f4
1000871,2022-02-04 13:05:53,1,0,780,de8b77
1000872,2022-02-04 13:05:53,1,0,720,a20f64
1000873,2022-02-04 13:06:00,1,0,660,550b8a
1000874,2022-02-04 13:06:08,3,1,2370,956dc2
1000875,2022-02-04 13:06:21,1,1,900,59bf45
1000876,2022-02-04 13:06:22,1,0,600,261f74
1000877,2022-02-04 13:06:53,1,1,690,8ab2fe
1000878,2022-02-04 13:06:53,3,0,2220,e7022a
1000879,2022-02-04 13:06:54,2,1,1200,a5d309
1000880,2022-02-04 13:06:54,2,0,1560,aa222a
1000881,2022-02-04 13:07:01,2,1,1440,6579c4
1000882,2022-02-04 13:07:07,1,0,720,0d960a
1000883,2022-02-04 13:07:32,2,0,1380,79bc4c
1000884,2022-02-04 13:07:35,2,0,1320,ac6567
1000885,2022-02-04 13:07:37,4,1,2910,b04589
1000886,2022-02-04 13:07:42,3,2,2340,6db08a
1000887,2022-02-04 13:07:45,4,0,2700,6f32ee
1000888,2022-02-04 13:08:05,1,1,630,93d28f
1000889,2022-02-04 13:08:09,1,0,600,3da0b5
1000890,2022-02-04 13:08:12,2,1,1470,cd8d0d
1000891,2022-02-04 13:08:13,4,1,2850,0309d0
1000892,2022-02-04 13:08:56,1,1,600,16c7a6
1000893,2022-02-04 13:09:02,1,0,600,eedd4c
1000894,2022-02-04 13:09:03,1,0,780,9e8fe2
1000895,2022-02-04 13:09:09,2,1,1530,b28114
1000896,2022-02-04 13:09:24,1,0,840,aed866
1000897,2022-02-04 13:09:25,1,0,720,eecfa0
1000898,2022-02-04 13:09:26,1,1,660,aa1835
1000899,2022-02-04 13:10:01,3,1,2190,9aefea
1000900,2022-02-04 13:10:06,3,1,1980,15c73e
1000901,2022-02-04 13:10:07,1,0,600,19320a
1000902,2022-02-04 13:10:08,1,0,780,7ce3e8
1000903,2022-02-04 13:10:29,2,0,1380,558844
1000904,2022-02-04 13:10:35,2,1,1500,d7de51
1000905,2022-02-04 13:10:38,1,0,600,16a607
1000906,2022-02-04 13:10:49,2,0,1320,209cfb
1000907,2022-02-04 13:11:04,2,1,1350,55be05
1000908,2022-02-04 13:11:06,1,0,780,dbdb85
1000909,2022-02-04 13:11:11,4,0,2820,2804be
1000910,2022-02-04 13:11:18,1,0,660,99f045
1000911,2022-02-04 13:11:19,2,2,1680,8a5763
1000912,2022-02-04 13:11:20,1,1,660,2a1f35
1000913,2022-02-04 13:11:25,4,1,2790,b8360c
1000914,2022-02-04 13:11:35,2,0,1200,302709
1000915,2022-02-04 13:11:35,1,0,720,5e07d8
1000916,2022-02-04 13:11:41,2,1,1440,a03db7
1000917,2022-02-04 13:11:43,1,0,720,c44efe
1000918,2022-02-04 13:12:15,3,0,2340,0c9037
1000919,2022-02-04 13:12:20,3,0,1860,515f00
1000920,2022-02-04 13:12:28,2,1,1320,7dee05
1000921,2022-02-04 13:12:32,1,0,720,811775
1000922,2022-02-04 13:12:41,1,1,660,d26b95
1000923,2022-02-04 13:12:48,2,1,1290,67936b
1000924,2022-02-04 13:12:54,2,0,1500,ca77f8
1000925,2022-02-04 13:12:54,2,0,1440,5d4f33
1000926,2022-02-04 13:13:01,1,0,600,fee7f2
1000927,2022-02-04 13:13:12,1,0,780,65d4c8
1000928,2022-02-04 13:13:19,1,0,600,897906
1000929,2022-02-04 13:13:21,1,1,600,a29846
1000930,2022-02-04 13:13:25,3,0,2280,941db1
1000931,2022-02-04 13:13:28,1,0,840,ed9cfd
1000932,2022-02-04 13:13:36,1,1,840,2e28d1
1000933,2022-02-04 13:13:36,4,4,2850,89a0ff
1000934,2022-02-04 13:13:43,1,0,540,289ceb
1000935,2022-02-04 13:13:43,1,0,540,ae1572
1000936,2022-02-04 13:13:52,1,0,840,a5f78e
1000937,2022-02-04 13:13:58,1,0,720,699e73
1000938,2022-02-04 13:14:17,2,0,1500,d13c2c
1000939,2022-02-04 13:14:23,1,0,840,428bbd
1000940,2022-02-04 13:14:23,1,1,630,961631
1000941,2022-02-04 13:14:52,1,0,540,cdfe28
1000942,2022-02-04 13:14:54,1,0,720,29ab94
1000943,2022-02-04 13:15:16,4,0,2880,310820
1000944,2022-02-04 13:15:24,2,0,1320,e6d3e2
1000945,2022-02-04 13:15:24,2,0,1560,9ea1ab
1000946,2022-02-04 13:15:48,2,0,1560,faac65
1000947,2022-02-04 13:16:18,1,0,840,7590f3
1000948,2022-02-04 13:16:27,4,0,2760,695682
1000949,2022-02-04 13:16:35,3,0,2220,84f5e7
1000950,2022-02-04 13:17:07,1,0,720,562a32
1000951,2022-02-04 13:17:14,1,0,780,8b8295
1000952,2022-02-04 13:17:30,1,0,720,93ca53
1000953,2022-02-04 13:17:33,2,1,1320,6829f5
1000954,2022-02-04 13:17:40,1,0,780,21eed5
1000955,2022-02-04 13:17:43,1,1,930,d689c6
1000956,2022-02-04 13:18:00,1,1,840,b8e11b
1000957,2022-02-04 13:18:04,2,1,1650,0520fc
1000958,2022-02-04 13:18:26,1,0,600,ed6667
1000959,2022-02-04 13:18:27,3,1,2100,469898
1000960,2022-02-04 13:18:44,1,0,540,8d13ed
1000961,2022-02-04 13:18:48,2,0,1140,4eae28
1000962,2022-02-04 13:18:54,1,0,780,d09413
1000963,2022-02-04 13:19:01,1,0,720,c009bd
1000964,2022-02-04 13:19:09,4,1,2940,75cac1
1000965,2022-02-04 13:19:10,2,0,1620,55b5b7
1000966,2022-02-04 13:19:11,1,0,720,275277
1000967,2022-02-04 13:19:16,1,0,660,a70774
1000968,2022-02-04 13:19:16,1,0,780,0f8709
1000969,2022-02-04 13:19:25,2,0,1440,dde3a6
1000970,2022-02-04 13:19:26,1,0,600,8f6088
1000971,2022-02-04 13:19:33,1,0,780,e7f3e0
1000972,2022-02-04 13:19:46,2,0,1440,864bb8
1000973,2022-02-04 13:20:32,1,0,780,4f417e
1000974,2022-02-04 13:20:48,4,0,2820,d8c436
1000975,2022-02-04 13:20:57,1,0,660,92f10e
1000976,2022-02-04 13:20:59,1,0,720,7e640b
1000977,2022-02-04 13:21:03,3,0,1800,258fe7
1000978,2022-02-04 13:21:03,1,0,780,63c988
